label,index
4,2161
4,9716
1,9487
4,19630
3,7907
2,15924
2,12047
0,2021
3,10002
1,17961
4,5942
5,10393
1,9656
1,19770
2,12107
4,15864
5,7847
4,12296
2,6428
4,25303
2,25092
3,22563
2,14899
2,1248
5,20466
3,7744
3,15767
4,21809
5,19873
3,9955
3,5641
4,17662
2,22472
4,20577
1,14988
2,1359
3,21918
1,15676
5,7655
1,19962
4,9844
3,17773
1,5750
0,10113
4,2130
2,5853
2,17870
4,10282
1,9747
2,19661
2,12016
4,7956
0,15975
1,12387
0,6539
0,25212
2,25183
3,6479
3,25352
3,17930
3,5913
3,2070
2,10053
1,9607
0,9596
5,19721
2,15835
5,7816
1,12156
1,21858
4,7715
3,15736
4,7484
1,19822
5,9904
2,5610
4,17633
2,5581
3,22532
0,20437
4,1188
3,1219
2,22635
5,11038
0,4978
1,20730
1,7783
5,15431
5,7412
3,24339
3,5686
5,17534
3,5517
3,9992
5,9691
1,9500
2,23559
4,10354
3,2377
5,5985
2,12251
5,7880
0,19426
5,18849
2,20833
1,25055
3,22936
5,16658
4,18909
3,20973
4,25284
2,22876
1,25115
0,16718
2,16489
4,9440
3,23419
0,23788
5,10185
3,2237
4,10214
5,12080
4,12311
4,19566
2,7552
5,15571
3,24279
1,5457
3,17474
2,22775
0,4838
2,11178
2,20670
5,15460
0,7443
0,17565
4,5546
1,24368
2,4929
3,11069
2,22664
4,20761
5,18818
2,20862
1,16609
2,16598
3,25395
0,22967
1,25004
4,9551
4,10094
2,10305
3,2326
2,23508
2,23699
3,12191
4,12200
0,19477
2,9780
5,9411
3,2266
1,10245
0,5894
2,23448
0,12340
4,7991
3,19537
0,18958
2,20922
4,16749
2,25144
0,22827
1,11129
4,4869
3,22724
0,20621
4,7692
2,7503
4,15520
3,5797
0,5406
2,17425
2,24228
0,9883
4,10067
3,2044
4,5927
3,17904
2,9633
1,19484
4,19715
1,12162
4,7822
2,15801
0,20891
2,22994
2,25366
3,4548
3,22697
3,22506
2,3328
1,18479
0,20792
3,20403
0,15493
5,15702
4,7721
3,19816
2,9930
0,23969
3,17596
3,17607
5,5624
4,7661
5,15642
3,19956
5,9870
2,23829
3,5764
4,17747
2,22446
2,3268
3,18539
5,20543
0,25226
2,4408
4,4799
5,17844
0,5867
3,2295
3,2104
5,10127
4,9773
0,19655
2,15941
5,7962
1,12022
2,4519
2,4688
2,25337
4,5976
4,17955
2,2384
5,10036
3,2015
2,9662
2,19744
5,7873
0,15850
4,12133
0,15753
1,7770
0,19847
3,9961
0,17656
0,5675
2,23938
2,3379
3,22557
0,18428
3,20452
4,3239
1,22786
4,22417
2,18568
2,20683
5,20512
4,15582
4,7630
4,15613
5,19907
5,9821
0,17487
3,5735
4,17716
2,23878
2,2155
4,10176
0,17815
3,5836
4,9722
1,19595
2,19604
3,12073
0,15910
5,7933
1,20980
1,4459
2,22885
2,25277
3,4658
3,25076
4,22915
4,20810
0,19794
0,19405
1,12272
3,15880
1,2354
5,10377
0,17985
5,9523
5,17686
3,5534
3,17517
1,15783
4,7431
5,15412
5,19897
2,18769
0,20482
4,20713
2,3038
3,16978
3,22587
3,22616
1,18629
1,20653
3,16838
2,3178
1,22756
4,17457
1,5474
4,15552
4,7571
2,19545
4,12332
3,2185
5,10237
2,2214
4,9463
0,4718
0,4489
2,22855
0,25136
2,20950
5,19454
5,12223
3,2094
4,2305
3,10326
2,9572
4,22944
3,25027
1,4609
4,4598
0,20841
4,18738
1,20742
3,22647
5,16929
0,3069
1,5565
5,17546
4,7460
5,15443
2,17797
5,17406
1,5425
5,15692
5,15503
4,7520
0,19986
5,18678
4,20593
0,20602
3,22496
1,22707
1,3129
1,16869
2,25167
3,22804
1,4749
3,20901
1,19685
2,19514
5,12363
4,15991
5,10266
3,2245
1,17894
0,9432
5,5596
2,5607
0,17624
1,24029
4,9913
0,19835
5,7493
5,7702
4,15721
0,20420
1,11328
3,22525
1,16548
3,25345
1,12141
2,15822
3,7801
4,19736
5,9581
5,9610
3,2067
2,10044
0,17927
3,5904
2,23649
1,7941
4,15962
4,12390
4,12001
4,19676
0,9750
3,5844
2,17867
1,10295
0,10104
3,2127
1,23709
2,23498
1,16408
4,16799
1,25194
0,25205
4,18988
5,20560
0,11268
0,22465
2,17764
1,5747
0,24169
2,9853
1,19975
5,15661
0,7642
2,20471
2,22574
4,11379
3,24078
3,5656
3,17675
3,9942
5,19864
4,7753
2,15770
5,15873
5,7850
5,12281
0,12110
4,19767
0,9641
3,23618
3,23589
4,17976
5,5955
5,10384
2,2036
3,10015
3,25085
4,25314
5,16519
1,16688
4,18899
2,25254
1,16459
0,12050
3,7910
4,15933
4,19627
1,9490
1,9701
4,23758
5,10155
3,2176
1,5815
0,17836
2,24138
2,5487
4,17735
3,5716
4,9802
4,19924
5,7582
2,15630
4,7613
2,20531
3,22434
4,11239
1,20636
1,1389
1,14958
3,1018
2,22733
5,9894
3,5411
2,17432
2,5780
0,7514
2,15537
0,7685
2,19520
2,12357
1,7986
3,2271
1,10252
1,5883
4,9406
3,9797
5,8869
2,22830
3,25153
2,20935
5,6678
5,8929
3,25013
2,25382
2,22970
2,20875
1,6738
2,19460
4,12217
1,12186
2,10312
3,2331
2,10083
4,9546
2,17572
4,5551
2,21888
5,15477
4,7454
5,20776
3,1158
4,14818
2,22673
1,5440
3,17463
4,7545
4,15566
3,21999
3,1049
2,14909
3,20667
1,22762
0,8838
2,25102
1,25293
1,22861
3,6629
1,20964
4,19571
4,12306
4,12097
1,2220
3,10203
4,10192
2,9457
0,19431
0,12246
5,7897
4,10343
2,2360
4,5992
5,9517
5,9686
3,8978
0,22921
3,25042
3,6769
0,20824
1,1298
2,14849
1,1109
4,20727
3,22622
3,9985
4,17523
2,5500
3,5691
4,15426
4,7405
4,7794
1,21669
0,15907
4,7924
2,12064
3,19613
1,19582
2,9735
1,17802
1,5821
1,2142
1,10161
0,22892
4,25260
0,20997
1,14568
5,20505
3,20694
1,13099
5,13308
4,8459
4,22400
0,22791
3,5722
2,17701
3,17490
4,9836
4,19910
0,7627
2,15604
5,15595
4,17641
3,5662
3,9976
1,19850
1,15744
4,7767
2,20445
1,6899
5,13248
3,119
1,288
4,8688
4,8519
2,22540
2,25320
3,14428
1,21729
0,12124
3,7864
0,15847
4,19753
1,9675
4,10021
3,2002
1,5961
3,17942
2,2393
3,25231
4,14539
2,12035
4,15956
4,7975
1,21638
0,19642
4,9764
3,2113
5,10130
3,17853
2,5870
3,2282
3,5773
0,17750
5,9867
5,19941
4,7676
3,15655
1,6988
1,13359
3,20554
3,399
5,8799
4,8408
0,22451
0,13188
1,13219
0,20414
0,20785
0,148
0,8548
3,22511
2,22680
4,17610
2,5633
1,17581
1,9927
1,19801
4,15715
2,7736
2,15484
0,7835
5,15816
2,12175
2,21778
1,19702
1,19493
4,9624
1,5930
2,17913
0,10070
4,2053
2,22983
2,25371
2,14479
3,20886
5,24910
0,23073
1,21176
4,845
1,13885
2,14277
0,6254
3,11980
3,16372
3,4351
3,8346
2,11512
2,3531
3,11683
3,13417
3,1434
1,13786
2,746
3,18260
0,12878
3,7138
2,24613
3,24582
3,7078
0,12938
1,24753
4,8206
0,8197
2,3471
0,11452
1,1574
3,13557
5,597
3,606
4,18320
2,905
3,6314
4,14337
0,6085
3,4211
3,16232
3,4180
4,23133
5,24850
1,21036
2,814
1,14226
1,6205
2,6194
1,16323
3,4300
2,4091
2,23022
2,24941
1,21127
0,7169
1,12829
2,24642
3,8317
4,8086
0,11543
1,3560
1,13446
3,1465
4,18231
3,486
2,717
1,8257
2,3420
0,11403
5,11792
5,1525
0,13506
5,13697
3,18371
0,657
2,12969
5,7029
2,24702
5,24493
4,24801
0,23162
1,21067
3,954
1,13994
2,6345
5,14366
4,11891
3,4240
4,16263
4,11621
5,3602
1,3593
1,8075
2,475
4,18153
2,20129
3,13724
2,1707
2,1496
3,15228
1,24520
3,23340
3,9088
4,9319
1,21245
1,12448
3,1804
2,13827
1,14144
0,6167
5,3901
1,11922
3,16041
2,4062
0,6027
1,14004
4,14395
4,13967
3,1944
3,4122
4,16101
2,16290
2,11862
2,3841
2,23200
2,23191
2,15
5,9259
5,21305
0,21094
2,12699
1,12508
4,15368
0,24460
0,3742
0,11761
0,8135
2,535
5,18013
1,18382
4,20069
2,1647
4,13664
5,15279
3,24571
1,11670
2,3653
1,8024
5,18102
4,18293
3,424
2,13775
4,1756
4,20178
1,14115
2,6136
4,14284
3,1855
3,13876
4,16010
3,4033
3,16381
4,3950
2,11973
4,23311
0,23080
4,9348
4,12788
2,12419
1,21214
3,21185
3,44
2,23251
1,9199
1,9208
2,12559
4,21354
4,13936
2,1915
2,6076
2,14055
1,11833
1,3810
3,4173
5,16150
0,3713
1,11730
3,3482
2,8164
4,18042
1,564
2,1616
4,13635
2,1587
1,20038
0,15339
5,24431
1,5118
0,10858
0,5289
1,24736
3,8263
3,3785
3,11437
0,3414
3,1680
3,13532
2,1511
1,18345
2,663
3,960
2,1983
4,14352
1,6371
2,3886
4,16257
1,4274
4,2778
0,23156
1,24835
1,21053
3,19029
4,2638
2,24975
3,23387
2,23016
1,21282
1,21113
3,19169
2,820
2,14183
0,6231
1,14212
5,16086
1,4334
3,16317
3,8323
4,3554
0,11577
3,1451
2,13472
3,18194
3,18205
2,723
4,10918
1,5058
3,24676
0,8232
3,11466
0,3445
4,13563
2,1540
4,632
0,18085
2,18314
4,24767
3,10809
3,5149
3,24864
0,23296
0,23107
2,2729
4,83
3,21393
1,21002
4,19078
3,931
1,14092
3,14303
4,6320
1,16197
1,16206
3,4225
3,871
2,1892
1,6260
3,14243
0,3997
1,4365
0,16346
1,23047
4,24924
4,2669
1,21142
4,19138
1,24627
4,5009
2,10949
4,5398
4,8372
2,3694
3,3505
2,11526
3,1791
2,1400
1,13423
2,772
1,18254
2,14061
0,6042
3,1921
3,13902
5,16164
3,4147
3,3824
1,11807
3,25769
5,10468
2,70
2,23265
1,24897
2,21360
0,17208
5,17199
4,24794
4,24405
0,11495
2,11704
0,3727
0,22109
1,22298
4,8150
5,18076
3,550
4,13590
0,13601
2,1622
0,3667
4,11644
3,22049
3,8381
1,8010
5,18136
2,410
1,781
3,1762
1,13741
4,17348
3,2999
3,24545
0,10528
0,23325
3,21220
1,6293
0,13842
3,1861
3,6102
1,14121
3,882
3,4396
4,11947
5,3964
1,4007
3,16024
3,25629
0,23234
0,10439
5,21
3,21331
5,6382
3,1970
4,13953
0,14030
2,6013
2,993
1,25738
4,4287
2,3875
2,11856
5,16135
0,4116
0,22158
3,11755
2,3776
3,8290
0,8101
2,501
2,690
4,18027
4,13650
3,1673
2,24454
2,17259
4,2888
2,24685
2,24514
3,17319
1,17088
2,22018
0,22389
5,11584
3,3636
1,11615
1,8041
2,441
4,18167
2,13481
2,1733
1,13710
0,6153
1,14170
5,13813
4,1830
1,25678
2,4056
3,16075
4,11916
2,3935
3,23374
4,24986
0,10579
0,21271
2,13700
4,1723
1,13491
5,18177
3,451
3,8051
5,11605
4,3626
5,11594
1,22399
3,22008
2,17098
5,17309
2,24504
1,24695
0,21261
0,10569
2,24996
3,23364
2,3925
1,11906
0,16065
1,4046
5,25668
3,1820
3,13803
1,14160
1,6143
5,4106
0,16125
4,11846
3,3865
3,4297
4,25728
3,983
0,6003
2,14020
1,13943
1,1960
5,6392
3,21321
2,31
5,10429
0,23224
1,2898
5,17249
5,24444
2,1663
2,13640
2,18037
0,680
2,511
5,8111
3,8280
3,3766
0,11745
2,22148
3,24555
3,2989
4,17358
5,13751
1,1772
3,791
1,400
4,18126
1,8000
4,8391
2,22059
5,11654
1,3677
3,25639
2,16034
4,4017
4,3974
3,11957
2,4386
2,892
1,14131
0,6112
2,1871
4,13852
2,6283
4,21230
3,23335
3,10538
3,21370
1,24887
0,23275
2,60
3,10478
3,25779
1,11817
2,3834
1,4157
4,16174
3,13912
3,1931
1,6052
1,14071
2,1632
4,13611
4,13580
3,540
4,18066
0,8140
2,22288
1,22119
2,3737
4,11714
4,11485
5,24415
2,24784
2,17189
0,17218
2,19128
1,21152
4,2679
2,24934
2,23057
5,16356
0,4375
2,3987
1,14253
1,6270
3,1882
3,861
0,18244
0,762
1,13433
2,1410
4,1781
4,11536
1,3515
5,3684
1,8362
1,5388
4,10959
3,5019
3,24637
3,5159
4,10819
2,24777
3,18304
4,18095
1,622
3,1550
0,13573
2,3455
2,11476
4,8222
3,4235
0,16216
4,16187
3,6330
0,14313
1,14082
0,921
5,19068
1,21012
3,21383
3,93
3,2739
2,23117
3,23286
1,24874
1,16307
1,4324
1,16096
2,14202
3,6221
1,14193
3,830
2,19179
1,21103
1,21292
1,23006
1,23397
2,24965
2,2628
3,24666
2,5048
0,10908
1,733
4,18215
0,18184
2,13462
3,1441
4,11567
3,3544
3,8333
3,673
3,18355
2,1501
1,13522
0,1690
3,3404
0,11427
3,3795
3,8273
5,24726
4,5299
1,10848
1,5108
5,19039
4,21043
4,24825
2,23146
2,2768
0,4264
5,16247
1,3896
2,6361
4,14342
1,1993
2,970
5,16140
0,4163
3,3800
4,11823
1,14045
0,6066
3,1905
3,13926
2,21344
0,12549
2,9218
2,9189
4,23241
5,54
0,24421
0,15329
2,20028
3,1597
1,13625
1,1606
0,574
4,18052
0,8174
2,3492
1,11720
3,3703
4,20168
0,1746
4,13765
3,434
3,18283
5,18112
1,8034
4,3643
3,11660
3,24561
1,15269
1,21195
1,21204
5,12409
1,12798
1,9358
0,23090
2,23301
0,11963
0,3940
1,16391
0,4023
4,16000
2,13866
3,1845
4,14294
0,6126
1,14105
2,12518
1,12689
2,21084
0,21315
5,9249
3,23181
2,23210
3,3851
2,11872
2,16280
4,16111
1,4132
3,1954
4,13977
5,14385
1,14014
0,6037
5,13674
3,1657
2,20079
1,18392
2,18003
2,525
4,8125
4,11771
2,3752
0,24470
0,15378
3,24530
2,15238
1,1486
2,1717
4,13734
4,20139
1,18143
3,465
2,8065
3,3583
3,3612
5,11631
2,4072
5,16051
5,11932
0,3911
1,6177
1,14154
0,13837
4,1814
0,12458
4,21255
2,9309
3,9098
3,23350
5,24483
1,24712
5,7039
0,12979
2,647
2,18361
1,13687
0,13516
2,1535
2,11782
4,11413
2,3430
3,8247
4,16273
4,4250
1,11881
3,14376
3,6355
2,13984
3,944
0,21077
1,23172
4,24811
3,21137
2,24951
0,23032
2,4081
4,4310
1,16333
4,6184
0,6215
5,14236
1,804
2,707
2,496
5,18221
2,1475
3,13456
4,3570
2,11553
0,8096
3,8307
0,24652
4,12839
3,7179
0,18330
3,616
1,587
4,13547
2,1564
1,11442
2,3461
2,8187
5,8216
1,24743
3,12928
4,7068
1,21026
4,24840
0,23123
1,4190
1,16222
3,4201
4,6095
4,14327
4,6304
3,915
4,4341
2,16362
3,11990
4,6244
2,14267
5,13895
1,855
1,21166
3,23063
3,24900
3,24592
1,24603
3,7128
2,12868
4,18270
2,756
1,13796
3,1424
1,13407
3,11693
2,3521
2,11502
2,8356
0,15494
4,7726
0,15705
1,19811
4,9937
5,17591
5,5623
2,17600
3,22690
3,22501
5,8558
3,158
3,20795
0,20404
4,13209
0,13198
3,20896
2,14469
2,25361
0,22993
3,2043
2,10060
2,17903
4,5920
3,9634
1,19483
4,19712
2,21768
2,12165
2,15806
4,7825
2,2292
0,5860
5,17843
5,10120
2,2103
4,9774
4,19652
2,21628
5,7965
5,15946
1,12025
3,14529
1,25221
0,22441
4,8418
1,8789
2,389
5,20544
1,13349
0,6998
2,15645
4,7666
5,19951
5,9877
4,17740
3,5763
3,22550
4,8509
4,8698
1,298
2,109
2,13258
0,6889
1,20455
1,7777
1,15754
1,19840
3,9966
3,5672
4,17651
3,2383
1,17952
4,5971
1,2012
3,10031
0,9665
5,19743
2,15857
5,7874
0,12134
0,21739
1,14438
2,25330
4,14578
4,20987
2,25270
2,22882
3,10171
3,2152
3,5831
5,17812
1,9725
1,19592
2,19603
5,12074
5,7934
5,15917
0,21679
4,15585
4,15614
4,7637
5,19900
4,9826
2,17480
1,17711
1,5732
0,22781
0,22410
0,8449
5,13318
2,13089
2,20684
4,20515
2,20834
4,6779
3,25052
4,22931
3,8968
0,9696
5,9507
1,5982
3,2370
4,10353
5,7887
0,12256
1,19421
1,7784
0,7415
5,15436
3,5681
3,5510
5,17533
3,9995
3,22632
5,20737
1,1119
3,14859
2,1288
0,22772
2,20677
2,14919
2,1059
3,21989
5,15576
4,7555
3,17473
2,5450
4,9447
5,10182
4,10213
1,2230
5,12087
4,12316
2,19561
3,20974
2,6639
1,22871
1,25283
2,25112
5,8828
4,9556
4,10093
2,2321
2,10302
0,12196
2,12207
1,19470
2,6728
0,20865
2,22960
3,25392
1,25003
0,8939
0,22663
4,14808
3,1148
4,20766
5,7444
1,15467
2,21898
5,5541
1,17562
5,7695
4,15527
2,7504
3,5790
5,17422
1,5401
2,9884
1,22723
3,1008
1,14948
3,1399
1,20626
5,6668
5,20925
0,25143
4,22820
4,8879
3,9787
5,9416
5,5893
5,10242
3,2261
0,7996
5,12347
4,19530
2,17826
1,5805
3,2166
1,10145
0,23748
0,9711
5,9480
2,19637
2,15923
2,7900
1,12040
2,16449
2,25244
4,11229
1,22424
0,20521
0,7603
5,15620
5,7592
0,19934
4,9812
3,5706
4,17725
0,5497
3,24128
0,15760
2,7743
5,19874
3,9952
4,17665
3,5646
3,24068
4,11369
2,22564
0,20461
4,18889
5,16698
5,16509
4,25304
2,25095
3,10005
2,2026
5,10394
4,5945
4,17966
3,23599
3,23608
5,9651
2,19777
0,12100
5,12291
4,7840
4,15863
5,18998
0,25215
3,25184
4,16789
1,16418
3,23488
0,23719
3,2137
5,10114
4,10285
2,17877
3,5854
4,9740
4,19666
2,12011
0,12380
5,15972
4,7951
5,7652
4,15671
1,19965
4,9843
3,24179
1,5757
2,17774
2,22475
2,11278
5,20570
3,22535
1,11338
1,20430
0,15731
5,7712
4,7483
0,19825
5,9903
3,24039
4,17634
5,5617
5,5586
2,23659
2,5914
1,17937
3,10054
3,2077
5,9600
5,9591
5,19726
5,7811
1,15832
1,12151
2,25355
3,16558
3,16879
0,3139
3,22717
3,22486
3,20612
5,20583
1,18668
2,19996
3,7530
5,15513
3,15682
4,5435
4,17416
3,17787
4,9422
3,17884
3,2255
2,10276
4,15981
5,12373
4,19504
4,19695
3,20911
0,4759
0,22814
3,25177
1,20851
4,4588
1,4619
2,25037
0,22954
4,9562
1,10336
0,2315
3,2084
0,12233
1,19444
5,15453
5,7470
2,17556
4,5575
0,3079
5,16939
2,22657
4,20752
1,18728
4,7561
2,15542
2,5464
2,17447
2,22746
2,3168
1,16828
2,20643
2,18639
3,20940
2,25126
0,22845
4,4499
2,4708
5,9473
3,2204
0,10227
2,2195
5,12322
4,19555
4,9533
4,17995
3,10367
3,2344
5,15890
3,12262
2,19415
1,19784
2,20800
0,22905
1,25066
1,4648
1,22606
5,22597
4,16968
1,3028
4,20703
1,20492
2,18779
2,19887
5,15402
5,7421
3,15793
0,17507
1,5524
1,17696
3,19575
5,12093
1,12302
5,10196
4,10207
3,2224
5,9453
1,25297
0,22865
3,25106
1,4728
1,20960
2,18619
5,18588
2,20663
3,22766
4,16808
1,3148
1,23898
3,17467
1,5444
0,15562
4,7541
3,9981
3,5695
3,5504
0,17527
4,7790
4,7401
4,15422
2,18759
0,20723
3,22626
2,3008
2,3399
4,16948
2,25046
2,22925
1,4668
3,20820
3,19435
0,12242
5,7893
1,2364
5,10347
1,5996
1,9682
5,9513
4,4779
3,25157
2,22834
5,20931
1,19524
1,12353
0,7982
1,10256
3,2275
4,5887
2,9793
4,9402
2,9890
3,5784
2,17436
1,5415
4,7681
4,15533
5,7510
5,18648
2,20632
1,3119
2,3288
4,16859
1,22737
0,18708
1,18499
0,20772
1,16919
0,3059
3,22677
5,5555
0,17576
3,23989
4,7450
4,15473
5,19464
4,12182
2,12213
2,10087
1,2335
0,10316
4,9542
3,4639
3,25386
4,22974
2,25017
1,20871
5,20550
4,22455
2,4889
4,11258
1,24159
5,17754
2,5777
0,9863
4,19945
5,15651
5,7672
0,7971
4,15952
2,12031
0,19646
4,9760
1,23739
3,5874
3,17857
3,2286
5,10134
3,2117
3,25235
4,16438
3,22987
2,25375
4,16578
1,20882
1,12171
3,15812
5,7831
5,19497
4,19706
5,9620
4,23679
2,2057
0,10074
2,17917
4,5934
2,24019
4,24388
1,17585
3,5637
0,17614
0,9923
4,19805
0,15480
4,7732
3,15711
3,20781
2,20410
2,22684
3,22515
3,11318
1,11089
0,17494
3,17705
1,5726
3,24108
3,24299
4,9832
5,19914
5,15591
0,15600
5,7623
4,20690
4,20501
0,11209
1,11198
0,22795
2,22404
3,16469
1,22896
4,25264
2,20993
2,12060
1,7920
4,15903
2,19586
2,19617
1,9731
4,10165
1,2146
3,5825
5,17806
0,23768
0,15843
4,7860
0,12120
3,19757
0,9671
4,17946
1,5965
1,2397
3,2006
2,10025
3,23628
2,16529
2,25324
2,20441
4,4998
3,11349
2,22544
3,5666
4,17645
1,24048
3,9972
4,19854
2,7763
3,15740
1,17542
1,5561
2,15447
4,7464
1,1168
0,14828
1,20746
2,22643
2,8919
3,25023
1,22940
0,6499
0,6708
0,20845
4,19450
5,12227
0,10322
1,2301
3,2090
5,9576
0,19510
4,19681
2,12367
4,15995
1,2241
2,10262
1,17890
4,9436
4,8859
0,22800
3,25163
0,6648
3,20905
1,14968
1,1028
4,20606
0,20597
2,22703
3,22492
1,5421
4,17402
1,17793
4,7524
0,15507
5,15696
1,19982
4,20717
3,20486
0,14879
3,1139
2,22612
3,22583
1,17513
1,5530
4,17682
0,15416
4,7435
3,15787
4,19893
2,19401
0,19790
0,12276
0,15884
0,10373
1,2350
5,17981
4,9527
2,8948
2,22911
2,25072
3,20814
2,6759
5,8808
1,25132
1,22851
1,20954
3,6588
3,6619
0,19541
0,12336
3,2210
5,10233
3,2181
4,9467
3,5470
4,17453
0,7575
5,15556
3,20657
3,1079
2,14939
3,22752
0,25310
1,25081
5,14789
0,14418
2,12114
4,7854
4,15877
5,12285
4,21488
0,21719
4,19763
5,9645
3,10011
1,2032
1,5951
4,17972
5,10380
4,17671
3,5652
3,9946
4,19860
0,15774
5,7757
1,13278
4,20475
0,129
2,8529
3,22570
2,13338
4,20535
4,8469
3,22430
3,5712
4,17731
5,5483
4,9806
2,19920
4,7617
5,15634
0,7586
5,15937
3,7914
0,12054
4,21659
1,19623
4,9705
4,9494
0,17832
3,5811
3,2172
0,10151
2,25250
4,14558
3,21748
4,7805
2,15826
1,12145
0,19732
5,9614
5,9585
1,5900
1,17923
0,10040
1,2063
3,25341
4,14449
0,20424
1,13229
4,178
5,8578
3,22521
2,17620
3,5603
2,5592
2,9917
5,19831
5,15725
1,7706
5,7497
1,5743
0,17760
5,9857
0,19971
5,7646
5,15665
5,20564
1,13369
4,8438
2,22461
1,25201
4,25190
4,14698
1,14509
3,21599
3,21608
5,12005
0,15966
1,7945
4,12394
1,19672
5,9754
1,2123
5,10100
2,17863
3,5840
4,10291
2,935
4,6324
0,14307
1,14096
1,4221
1,16202
4,16193
2,87
2,23103
4,24860
0,23292
1,21006
3,21397
3,7048
3,12908
4,24763
5,8236
5,3441
0,11462
3,1544
2,13567
1,18310
1,18081
0,636
4,8376
0,11522
3,3501
0,3690
1,13427
1,1404
3,1795
1,18250
2,776
4,12848
3,7299
5,7108
3,24623
0,24920
4,23043
1,21146
3,875
2,1896
3,14247
3,6264
2,3993
4,16342
5,4361
4,24831
3,23152
1,21057
3,964
2,1987
3,6375
4,14356
2,3882
0,4270
4,16253
3,8267
0,3410
4,11433
2,3781
2,1515
1,13536
3,1684
0,667
4,18341
5,12959
3,7388
0,7019
1,24732
3,7159
2,12819
2,24672
3,8327
1,11573
4,3550
1,13476
2,1455
2,727
5,18201
4,18190
2,824
1,14216
0,6235
3,14187
4,16313
4,4330
1,16082
2,23012
3,24971
2,23383
3,21117
0,21286
1,15358
2,24450
3,3772
2,11751
1,8105
3,8294
1,18023
2,694
0,505
2,1677
4,13654
5,20059
4,6017
0,14034
5,6386
1,13957
3,1974
3,997
5,4112
5,16131
3,4283
1,11852
0,3871
1,25
2,23230
4,9269
4,12538
3,21335
2,23370
2,24982
4,9329
1,12478
0,21275
3,1834
3,13817
1,14174
4,6157
0,3931
1,11912
0,16071
1,4052
1,11611
1,3632
5,11580
3,8045
4,18163
3,445
5,13714
1,1737
0,13485
4,20288
0,20119
1,15189
2,15218
5,24510
3,24681
0,3723
3,11700
0,11491
1,8154
3,554
5,18072
2,20399
3,20008
3,1626
2,13605
2,13594
5,15098
3,15309
1,24401
4,24790
0,23261
3,24893
5,74
4,9238
0,21364
5,12569
1,13906
3,1925
0,6046
1,14065
1,11803
2,3820
2,4143
5,16160
1,14125
0,6106
3,6297
2,1865
2,13846
2,886
4,16020
4,4003
1,4392
0,3960
2,11943
2,23321
1,9378
4,21224
1,12429
0,15249
3,24541
4,11640
2,3663
2,8014
1,8385
3,785
2,414
5,18132
4,20148
0,13745
2,1766
4,8082
2,8313
2,3564
2,11547
3,1461
3,13442
3,713
3,482
1,18235
2,24646
5,10928
4,5068
2,24945
2,23026
3,2608
2,2599
3,21123
5,19159
2,810
4,6190
4,6201
1,14222
2,4095
0,4304
1,16327
3,950
1,13990
2,14362
5,6341
4,11895
5,16267
3,4244
2,23166
1,24805
2,2748
1,21063
3,19019
0,19388
0,24497
3,24706
3,5128
0,10868
3,8253
2,11796
4,11407
3,3424
5,13693
2,13502
1,1521
2,653
1,18375
3,5039
2,10979
3,24586
3,24617
2,8342
3,11687
4,3535
0,11516
2,13782
3,1430
3,13413
4,18264
2,742
2,841
1,13881
0,6250
1,14273
3,11984
1,4355
4,16376
0,2659
0,23077
4,24914
3,21172
2,19108
1,19299
3,2719
3,2488
3,24854
0,23137
1,21032
2,19048
3,901
4,6081
4,14333
3,6310
3,4184
0,16236
2,4215
2,8193
5,8202
0,11456
1,3475
4,13553
3,1570
0,18324
1,602
2,593
0,10839
3,5179
2,24757
2,23084
0,23315
1,10518
2,10689
3,21181
0,21210
4,14280
5,13872
3,1851
0,6132
1,14111
1,25619
2,25588
1,16385
3,11977
4,3954
0,4037
4,16014
3,22079
0,3657
3,11674
4,8020
3,420
4,18297
1,18106
5,1752
5,13771
3,24575
4,17378
0,24435
5,17238
1,22139
3,3486
1,11734
0,3717
3,8160
1,560
4,18046
2,1583
4,13631
5,1612
3,14051
0,6072
3,1911
1,13932
3,25759
0,16154
3,4177
2,3814
4,11837
0,23255
1,10458
3,40
2,21350
4,6163
1,14140
2,13823
2,1800
2,4066
4,16045
0,11926
0,3905
3,25648
1,10549
1,23344
4,21241
4,17329
2,24524
0,3597
1,3606
0,11625
2,22028
3,8071
4,18157
3,471
1,1492
3,1703
1,13720
3,11765
0,3746
2,22168
0,8131
2,18386
3,18017
3,531
4,13660
1,1643
5,17269
2,24464
0,10409
2,11
5,10798
1,23195
2,23204
0,21090
1,21301
4,14391
2,1940
1,13963
3,14000
0,6023
5,16294
0,3845
2,11866
4,16105
5,4126
4,25708
0,25499
4,24474
3,17279
0,1653
5,13670
2,521
5,18007
3,18396
5,8121
4,22178
2,3756
0,11775
3,25489
1,25718
4,4136
4,16115
1,11876
2,3855
1,16284
2,6033
1,14010
4,13973
1,1950
2,14381
2,21311
0,21080
2,23214
4,23185
4,10788
4,10419
1,21251
3,23354
0,10559
1,25658
4,3915
0,11936
0,16055
2,4076
3,1810
2,13833
1,14150
4,6173
1,13730
5,1713
3,1482
3,461
4,18147
3,8061
3,22038
2,11635
0,3616
4,3587
3,24534
4,17339
2,1602
5,13621
2,1593
4,18056
0,570
2,8170
0,3707
2,11724
3,3496
3,22129
2,17228
0,24425
2,21340
3,50
5,10448
2,23245
4,11827
3,3804
1,4167
5,16144
3,25749
1,13922
1,1901
